155184,"10/8/2015 9:06","10/8/2015 9:16","SEA00430",610.357,"Seattle University / E Columbia St & 12th Ave","Union St & 4th Ave","FH-04","CBD-04","Member","Male",1959
155211,"10/8/2015 9:54","10/8/2015 10:04","SEA00417",630.178,"Frye Art Museum / Terry Ave & Columbia St","Republican St & Westlake Ave N","FH-01","SLU-04","Member","Male",1982
155213,"10/8/2015 9:55","10/8/2015 10:05","SEA00389",593.598,"Seattle University / E Columbia St & 12th Ave","12th Ave & E Denny Way","FH-04","CH-06","Member","Female",1982
155215,"10/8/2015 9:56","10/8/2015 10:01","SEA00266",317.832,"12th Ave & E Mercer St","Seattle University / E Columbia St & 12th Ave","CH-15","FH-04","Member","Male",1995
155218,"10/8/2015 10:01","10/8/2015 10:17","SEA00180",962.567,"E Harrison St & Broadway Ave E","Frye Art Museum / Terry Ave & Columbia St","CH-02","FH-01","Short-Term Pass Holder",,
155222,"10/8/2015 10:14","10/8/2015 10:18","SEA00389",264.918,"12th Ave & E Denny Way","Seattle University / E Columbia St & 12th Ave","CH-06","FH-04","Member","Female",1993
155231,"10/8/2015 10:55","10/8/2015 11:03","SEA00180",450.617,"Frye Art Museum / Terry Ave & Columbia St","Bellevue Ave & E Pine St","FH-01","CH-12","Member","Male",1978
155232,"10/8/2015 10:57","10/8/2015 11:08","SEA00134",648.26,"Frye Art Museum / Terry Ave & Columbia St","E Pine St & 16th Ave","FH-01","CH-07","Member","Male",1970
155316,"10/8/2015 14:18","10/8/2015 14:33","SEA00286",884.293,"6th Ave S & S King St","Seattle University / E Columbia St & 12th Ave","ID-04","FH-04","Member","Female",1986
155320,"10/8/2015 14:24","10/8/2015 14:48","SEA00348",1421.231,"Frye Art Museum / Terry Ave & Columbia St","E Blaine St & Fairview Ave E","FH-01","EL-03","Member","Male",1965
155321,"10/8/2015 14:26","10/8/2015 14:35","SEA00266",524.915,"Seattle University / E Columbia St & 12th Ave","E Harrison St & Broadway Ave E","FH-04","CH-02","Member","Male",1995
155322,"10/8/2015 14:27","10/8/2015 14:41","SEA00142",844.131,"2nd Ave & Spring St","Seattle University / E Columbia St & 12th Ave","CBD-06","FH-04","Member","Male",1982
155324,"10/8/2015 14:36","10/8/2015 14:48","SEA00286",665.857,"Seattle University / E Columbia St & 12th Ave","E Harrison St & Broadway Ave E","FH-04","CH-02","Member","Female",1962
155326,"10/8/2015 14:42","10/8/2015 14:58","SEA00480",915.525,"Frye Art Museum / Terry Ave & Columbia St","15th Ave E & E Thomas St","FH-01","CH-05","Member","Female",1975
155361,"10/8/2015 16:01","10/8/2015 16:06","SEA00096",331.045,"Frye Art Museum / Terry Ave & Columbia St","2nd Ave & Spring St","FH-01","CBD-06","Member","Male",1966
155377,"10/8/2015 16:37","10/8/2015 16:43","SEA00106",367.362,"Frye Art Museum / Terry Ave & Columbia St","Cal Anderson Park / 11th Ave & Pine St","FH-01","CH-08","Member","Male",1983
155398,"10/8/2015 17:06","10/8/2015 17:21","SEA00085",891.992,"King Street Station Plaza / 2nd Ave Extension S & S Jackson St","Seattle University / E Columbia St & 12th Ave","PS-05","FH-04","Member","Male",1983
155414,"10/8/2015 17:24","10/8/2015 17:38","SEA00142",873.945,"Seattle University / E Columbia St & 12th Ave","2nd Ave & Pine St","FH-04","CBD-13","Member","Female",1975
155425,"10/8/2015 17:43","10/8/2015 17:57","SEA00450",841.903,"Frye Art Museum / Terry Ave & Columbia St","12th Ave & E Mercer St","FH-01","CH-15","Member","Male",1966
155445,"10/8/2015 18:17","10/8/2015 18:25","SEA00389",452.261,"Seattle University / E Columbia St & 12th Ave","E Harrison St & Broadway Ave E","FH-04","CH-02","Member","Male",1987
155492,"10/8/2015 21:02","10/8/2015 21:09","SEA00085",416.806,"Seattle University / E Columbia St & 12th Ave","Bellevue Ave & E Pine St","FH-04","CH-12","Member","Male",1983
155511,"10/8/2015 22:52","10/8/2015 22:56","SEA00322",252.805,"Cal Anderson Park / 11th Ave & Pine St","Seattle University / E Columbia St & 12th Ave","CH-08","FH-04","Member","Male",1978
155522,"10/9/2015 4:50","10/9/2015 4:55","SEA00085",349.141,"Bellevue Ave & E Pine St","Frye Art Museum / Terry Ave & Columbia St","CH-12","FH-01","Member","Male",1988
155540,"10/9/2015 7:35","10/9/2015 7:41","SEA00085",385.883,"Frye Art Museum / Terry Ave & Columbia St","1st Ave & Marion St","FH-01","CBD-05","Member","Male",1985
155571,"10/9/2015 8:10","10/9/2015 8:17","SEA00324",376.725,"12th Ave & E Mercer St","Seattle University / E Columbia St & 12th Ave","CH-15","FH-04","Member","Female",1993
155592,"10/9/2015 8:31","10/9/2015 8:42","SEA00031",618.557,"Seattle University / E Columbia St & 12th Ave","REI / Yale Ave N & John St","FH-04","SLU-01","Member","Male",1987
155598,"10/9/2015 8:38","10/9/2015 8:45","SEA00267",450.964,"15th Ave E & E Thomas St","Seattle University / E Columbia St & 12th Ave","CH-05","FH-04","Member","Female",1979
155610,"10/9/2015 8:51","10/9/2015 8:58","SEA00267",432.33,"Seattle University / E Columbia St & 12th Ave","6th Ave S & S King St","FH-04","ID-04","Member","Male",1968
155629,"10/9/2015 9:12","10/9/2015 9:17","SEA00206",267.565,"12th Ave & E Mercer St","Seattle University / E Columbia St & 12th Ave","CH-15","FH-04","Member","Male",1995
155641,"10/9/2015 9:34","10/9/2015 9:43","SEA00238",533.238,"Seattle University / E Columbia St & 12th Ave","2nd Ave & Pine St","FH-04","CBD-13","Member","Male",1959
155649,"10/9/2015 10:08","10/9/2015 10:19","SEA00477",684.718,"Frye Art Museum / Terry Ave & Columbia St","Republican St & Westlake Ave N","FH-01","SLU-04","Member","Male",1982
155683,"10/9/2015 12:19","10/9/2015 12:25","SEA00324",385.308,"Seattle University / E Columbia St & 12th Ave","Cal Anderson Park / 11th Ave & Pine St","FH-04","CH-08","Member","Female",1982
155710,"10/9/2015 14:05","10/9/2015 14:12","SEA00206",428.004,"Seattle University / E Columbia St & 12th Ave","12th Ave & E Mercer St","FH-04","CH-15","Member","Male",1995
155760,"10/9/2015 16:24","10/9/2015 16:37","SEA00443",757.398,"Frye Art Museum / Terry Ave & Columbia St","3rd Ave & Broad St","FH-01","BT-01","Member","Female",1987
155766,"10/9/2015 16:38","10/9/2015 16:43","SEA00279",332.367,"Frye Art Museum / Terry Ave & Columbia St","Cal Anderson Park / 11th Ave & Pine St","FH-01","CH-08","Member","Male",1983
155774,"10/9/2015 16:53","10/9/2015 17:02","SEA00445",559.389,"E Harrison St & Broadway Ave E","Seattle University / E Columbia St & 12th Ave","CH-02","FH-04","Member","Other",1987
155782,"10/9/2015 17:06","10/9/2015 17:14","SEA00445",454.688,"Seattle University / E Columbia St & 12th Ave","E Harrison St & Broadway Ave E","FH-04","CH-02","Member","Other",1987
155804,"10/9/2015 17:31","10/9/2015 17:39","SEA00155",475.395,"E Harrison St & Broadway Ave E","Seattle University / E Columbia St & 12th Ave","CH-02","FH-04","Member","Other",1987
155808,"10/9/2015 17:35","10/9/2015 17:39","SEA00161",258.616,"Cal Anderson Park / 11th Ave & Pine St","Seattle University / E Columbia St & 12th Ave","CH-08","FH-04","Member","Male",1978
155819,"10/9/2015 17:45","10/9/2015 17:51","SEA00265",378.876,"Cal Anderson Park / 11th Ave & Pine St","Frye Art Museum / Terry Ave & Columbia St","CH-08","FH-01","Member","Male",1986
155838,"10/9/2015 18:29","10/9/2015 18:34","SEA00185",313.445,"Frye Art Museum / Terry Ave & Columbia St","Bellevue Ave & E Pine St","FH-01","CH-12","Member","Male",1988
155885,"10/9/2015 22:18","10/9/2015 22:36","SEA00288",1102.39,"Republican St & Westlake Ave N","Frye Art Museum / Terry Ave & Columbia St","SLU-04","FH-01","Member","Male",1989
155909,"10/10/2015 0:53","10/10/2015 1:04","SEA00288",659.235,"Frye Art Museum / Terry Ave & Columbia St","Republican St & Westlake Ave N","FH-01","SLU-04","Member","Male",1989
155910,"10/10/2015 0:53","10/10/2015 1:09","SEA00046",943.001,"Frye Art Museum / Terry Ave & Columbia St","Key Arena / 1st Ave N & Harrison St","FH-01","SLU-19","Member","Female",1991
155937,"10/10/2015 8:42","10/10/2015 8:49","SEA00379",424.561,"Seattle University / E Columbia St & 12th Ave","King Street Station Plaza / 2nd Ave Extension S & S Jackson St","FH-04","PS-05","Member","Male",1980
155952,"10/10/2015 13:17","10/10/2015 14:00","SEA00161",2609.732,"Seattle University / E Columbia St & 12th Ave","Union St & 4th Ave","FH-04","CBD-04","Short-Term Pass Holder",,
155953,"10/10/2015 13:20","10/10/2015 14:00","SEA00056",2415.885,"Seattle University / E Columbia St & 12th Ave","Union St & 4th Ave","FH-04","CBD-04","Short-Term Pass Holder",,
155969,"10/10/2015 15:55","10/10/2015 16:04","SEA00249",526.709,"Frye Art Museum / Terry Ave & Columbia St","E Pine St & 16th Ave","FH-01","CH-07","Member","Female",1964
155974,"10/10/2015 16:41","10/10/2015 17:09","SEA00303",1703.117,"Union St & 4th Ave","Seattle University / E Columbia St & 12th Ave","CBD-04","FH-04","Short-Term Pass Holder",,
155975,"10/10/2015 16:41","10/10/2015 17:09","SEA00304",1684.439,"Union St & 4th Ave","Seattle University / E Columbia St & 12th Ave","CBD-04","FH-04","Short-Term Pass Holder",,
155999,"10/10/2015 18:20","10/10/2015 18:27","SEA00485",462.261,"Frye Art Museum / Terry Ave & Columbia St","Harvard Ave & E Pine St","FH-01","CH-09","Member","Male",1976
156008,"10/10/2015 19:15","10/10/2015 19:22","SEA00155",416.05,"Seattle University / E Columbia St & 12th Ave","E Harrison St & Broadway Ave E","FH-04","CH-02","Member","Male",1987
156012,"10/10/2015 20:17","10/10/2015 20:24","SEA00249",437.091,"Bellevue Ave & E Pine St","Seattle University / E Columbia St & 12th Ave","CH-12","FH-04","Member","Female",1964
156016,"10/10/2015 20:49","10/10/2015 20:55","SEA00319",390.847,"12th Ave & E Mercer St","Seattle University / E Columbia St & 12th Ave","CH-15","FH-04","Member","Male",1995
156021,"10/10/2015 21:41","10/10/2015 21:52","SEA00155",623.282,"E Harrison St & Broadway Ave E","Seattle University / E Columbia St & 12th Ave","CH-02","FH-04","Member","Other",1987
156054,"10/11/2015 6:34","10/11/2015 6:44","SEA00336",628.092,"12th Ave & E Mercer St","Frye Art Museum / Terry Ave & Columbia St","CH-15","FH-01","Member","Female",1987
156068,"10/11/2015 8:57","10/11/2015 9:34","SEA00011",2232.706,"Frye Art Museum / Terry Ave & Columbia St","Cal Anderson Park / 11th Ave & Pine St","FH-01","CH-08","Member","Male",1987
156077,"10/11/2015 9:34","10/11/2015 9:44","SEA00011",565.146,"Cal Anderson Park / 11th Ave & Pine St","Frye Art Museum / Terry Ave & Columbia St","CH-08","FH-01","Member","Male",1987
156188,"10/11/2015 12:53","10/11/2015 13:03","SEA00239",572.788,"Frye Art Museum / Terry Ave & Columbia St","E Harrison St & Broadway Ave E","FH-01","CH-02","Member","Male",1985
156209,"10/11/2015 13:34","10/11/2015 13:41","SEA00210",402.507,"Bellevue Ave & E Pine St","Seattle University / E Columbia St & 12th Ave","CH-12","FH-04","Member","Male",1983
156258,"10/11/2015 14:44","10/11/2015 14:53","SEA00322",541.628,"Seattle University / E Columbia St & 12th Ave","6th Ave S & S King St","FH-04","ID-04","Member","Male",1978
156320,"10/11/2015 17:04","10/11/2015 17:32","SEA00336",1718.964,"Frye Art Museum / Terry Ave & Columbia St","E Harrison St & Broadway Ave E","FH-01","CH-02","Member","Male",1996
156331,"10/11/2015 17:43","10/11/2015 17:50","SEA00477",440.671,"E Harrison St & Broadway Ave E","Seattle University / E Columbia St & 12th Ave","CH-02","FH-04","Member","Male",1996
156338,"10/11/2015 18:18","10/11/2015 18:23","SEA00319",324.281,"Seattle University / E Columbia St & 12th Ave","Harvard Ave & E Pine St","FH-04","CH-09","Member","Male",1983
156357,"10/11/2015 19:54","10/11/2015 20:06","SEA00333",721.163,"Seattle University / E Columbia St & 12th Ave","2nd Ave & Pine St","FH-04","CBD-13","Member","Male",1978
156368,"10/11/2015 20:48","10/11/2015 20:57","SEA00011",494.548,"Frye Art Museum / Terry Ave & Columbia St","6th Ave S & S King St","FH-01","ID-04","Member","Male",1981
156376,"10/11/2015 22:18","10/11/2015 22:22","SEA00063",238.132,"Cal Anderson Park / 11th Ave & Pine St","Seattle University / E Columbia St & 12th Ave","CH-08","FH-04","Member","Male",1978
156379,"10/11/2015 22:56","10/12/2015 0:44","SEA00382",6490.507,"Seattle University / E Columbia St & 12th Ave","3rd Ave & Broad St","FH-04","BT-01","Short-Term Pass Holder",,
156380,"10/11/2015 22:55","10/12/2015 0:44","SEA00485",6521.749,"Seattle University / E Columbia St & 12th Ave","3rd Ave & Broad St","FH-04","BT-01","Short-Term Pass Holder",,
156382,"10/11/2015 22:59","10/12/2015 0:44","SEA00210",6321.17,"Seattle University / E Columbia St & 12th Ave","3rd Ave & Broad St","FH-04","BT-01","Short-Term Pass Holder",,
156386,"10/11/2015 23:05","10/12/2015 0:44","SEA00155",5902.309,"Seattle University / E Columbia St & 12th Ave","3rd Ave & Broad St","FH-04","BT-01","Short-Term Pass Holder",,
156387,"10/11/2015 23:07","10/12/2015 0:44","SEA00126",5827.156,"Seattle University / E Columbia St & 12th Ave","3rd Ave & Broad St","FH-04","BT-01","Short-Term Pass Holder",,
156424,"10/12/2015 7:30","10/12/2015 7:41","SEA00249",608.239,"Seattle University / E Columbia St & 12th Ave","6th Ave S & S King St","FH-04","ID-04","Member","Male",1982
156440,"10/12/2015 8:07","10/12/2015 8:13","SEA00381",366.531,"12th Ave & E Mercer St","Seattle University / E Columbia St & 12th Ave","CH-15","FH-04","Member","Female",1993
156445,"10/12/2015 8:13","10/12/2015 8:22","SEA00477",576.655,"Seattle University / E Columbia St & 12th Ave","King Street Station Plaza / 2nd Ave Extension S & S Jackson St","FH-04","PS-05","Member","Male",1980
156475,"10/12/2015 8:47","10/12/2015 9:01","SEA00381",832.782,"Seattle University / E Columbia St & 12th Ave","REI / Yale Ave N & John St","FH-04","SLU-01","Member","Male",1987
156483,"10/12/2015 8:53","10/12/2015 8:57","SEA00295",278.743,"Seattle University / E Columbia St & 12th Ave","Cal Anderson Park / 11th Ave & Pine St","FH-04","CH-08","Member","Female",1981
156486,"10/12/2015 8:54","10/12/2015 9:02","SEA00063",445.609,"Seattle University / E Columbia St & 12th Ave","6th Ave S & S King St","FH-04","ID-04","Member","Male",1968
156493,"10/12/2015 9:09","10/12/2015 9:15","SEA00025",348.971,"12th Ave & E Mercer St","Seattle University / E Columbia St & 12th Ave","CH-15","FH-04","Member","Male",1995
156508,"10/12/2015 9:22","10/12/2015 9:28","SEA00104",334.604,"Frye Art Museum / Terry Ave & Columbia St","1st Ave & Marion St","FH-01","CBD-05","Member","Male",1985
156511,"10/12/2015 9:26","10/12/2015 9:36","SEA00025",570.276,"Seattle University / E Columbia St & 12th Ave","2nd Ave & Pine St","FH-04","CBD-13","Member","Male",1959
156554,"10/12/2015 11:35","10/12/2015 11:45","SEA00464",558.016,"Seattle University / E Columbia St & 12th Ave","Harvard Ave & E Pine St","FH-04","CH-09","Member","Female",1982
156592,"10/12/2015 13:25","10/12/2015 13:32","SEA00386",427.817,"15th Ave E & E Thomas St","Seattle University / E Columbia St & 12th Ave","CH-05","FH-04","Member","Female",1979
156608,"10/12/2015 14:02","10/12/2015 14:11","SEA00275",529.442,"E Pine St & 16th Ave","Seattle University / E Columbia St & 12th Ave","CH-07","FH-04","Member","Male",1977
156610,"10/12/2015 14:11","10/12/2015 14:34","SEA00275",1350.706,"Seattle University / E Columbia St & 12th Ave","E Pine St & 16th Ave","FH-04","CH-07","Member","Male",1977
156617,"10/12/2015 14:36","10/12/2015 14:54","SEA00104",1078.81,"Frye Art Museum / Terry Ave & Columbia St","15th Ave E & E Thomas St","FH-01","CH-05","Member","Female",1975
156618,"10/12/2015 14:36","10/12/2015 14:48","SEA00335",711.814,"Frye Art Museum / Terry Ave & Columbia St","3rd Ave & Broad St","FH-01","BT-01","Member","Female",1987
156632,"10/12/2015 15:40","10/12/2015 15:46","SEA00399",408.689,"Seattle University / E Columbia St & 12th Ave","E Harrison St & Broadway Ave E","FH-04","CH-02","Member","Male",1987
156672,"10/12/2015 17:07","10/12/2015 17:13","SEA00387",367.097,"Frye Art Museum / Terry Ave & Columbia St","Cal Anderson Park / 11th Ave & Pine St","FH-01","CH-08","Member","Male",1983
156700,"10/12/2015 17:32","10/12/2015 17:41","SEA00290",540.817,"Seattle University / E Columbia St & 12th Ave","King Street Station Plaza / 2nd Ave Extension S & S Jackson St","FH-04","PS-05","Member","Male",1971
156746,"10/12/2015 18:13","10/12/2015 18:15","SEA00387",157.615,"Cal Anderson Park / 11th Ave & Pine St","Seattle University / E Columbia St & 12th Ave","CH-08","FH-04","Member","Male",1988
156785,"10/12/2015 19:37","10/12/2015 19:43","SEA00459",367.702,"Harvard Ave & E Pine St","Seattle University / E Columbia St & 12th Ave","CH-09","FH-04","Member","Male",1959
156790,"10/12/2015 19:57","10/12/2015 20:13","SEA00477",940.307,"King Street Station Plaza / 2nd Ave Extension S & S Jackson St","Seattle University / E Columbia St & 12th Ave","PS-05","FH-04","Member","Male",1971
156803,"10/13/2015 5:09","10/13/2015 5:15","SEA00049",384.186,"Bellevue Ave & E Pine St","Frye Art Museum / Terry Ave & Columbia St","CH-12","FH-01","Member","Male",1988
156841,"10/13/2015 8:04","10/13/2015 8:15","SEA00387",685.216,"Seattle University / E Columbia St & 12th Ave","Occidental Park / Occidental Ave S & S Washington St","FH-04","PS-04","Member","Male",1976
156854,"10/13/2015 8:19","10/13/2015 8:25","SEA00058",380.434,"15th Ave E & E Thomas St","Seattle University / E Columbia St & 12th Ave","CH-05","FH-04","Member","Female",1979
156859,"10/13/2015 8:23","10/13/2015 8:38","SEA00477",914.621,"Seattle University / E Columbia St & 12th Ave","REI / Yale Ave N & John St","FH-04","SLU-01","Member","Male",1987
156866,"10/13/2015 8:29","10/13/2015 8:43","SEA00049",857.838,"Frye Art Museum / Terry Ave & Columbia St","PATH / 9th Ave & Westlake Ave","FH-01","SLU-07","Short-Term Pass Holder",,
156879,"10/13/2015 8:40","10/13/2015 8:46","SEA00314",357.817,"Seattle University / E Columbia St & 12th Ave","6th Ave S & S King St","FH-04","ID-04","Member","Male",1968
156882,"10/13/2015 8:42","10/13/2015 8:55","SEA00417",735.895,"Seattle University / E Columbia St & 12th Ave","Pine St & 9th Ave","FH-04","SLU-16","Member","Female",1988
156916,"10/13/2015 9:20","10/13/2015 9:28","SEA00459",475.9,"Seattle University / E Columbia St & 12th Ave","King Street Station Plaza / 2nd Ave Extension S & S Jackson St","FH-04","PS-05","Member","Male",1975
156935,"10/13/2015 9:40","10/13/2015 9:51","SEA00103",645.262,"Seattle University / E Columbia St & 12th Ave","2nd Ave & Pine St","FH-04","CBD-13","Member","Male",1959
156944,"10/13/2015 9:53","10/13/2015 9:58","SEA00242",298.153,"12th Ave & E Mercer St","Seattle University / E Columbia St & 12th Ave","CH-15","FH-04","Member","Male",1995
156962,"10/13/2015 10:20","10/13/2015 10:32","SEA00415",717.949,"Frye Art Museum / Terry Ave & Columbia St","Republican St & Westlake Ave N","FH-01","SLU-04","Member","Male",1982
156996,"10/13/2015 12:58","10/13/2015 13:02","SEA00210",265.354,"12th Ave & E Mercer St","Seattle University / E Columbia St & 12th Ave","CH-15","FH-04","Member","Male",1995
157032,"10/13/2015 14:44","10/13/2015 20:23","SEA00012",20358.248,"E Pine St & 16th Ave","Seattle University / E Columbia St & 12th Ave","CH-07","FH-04","Short-Term Pass Holder",,
157077,"10/13/2015 16:07","10/13/2015 16:22","SEA00353",937.202,"Frye Art Museum / Terry Ave & Columbia St","2nd Ave & Pine St","FH-01","CBD-13","Member","Male",1974
157104,"10/13/2015 16:48","10/13/2015 16:54","SEA00481",404.442,"12th Ave & E Mercer St","Seattle University / E Columbia St & 12th Ave","CH-15","FH-04","Member","Male",1985
157111,"10/13/2015 17:02","10/13/2015 17:14","SEA00481",761.639,"Seattle University / E Columbia St & 12th Ave","12th Ave & E Mercer St","FH-04","CH-15","Member","Male",1985
157121,"10/13/2015 17:07","10/13/2015 17:13","SEA00259",378.428,"Frye Art Museum / Terry Ave & Columbia St","Bellevue Ave & E Pine St","FH-01","CH-12","Member","Male",1988
157127,"10/13/2015 17:12","10/13/2015 17:18","SEA00128",361.748,"Frye Art Museum / Terry Ave & Columbia St","Cal Anderson Park / 11th Ave & Pine St","FH-01","CH-08","Member","Male",1983
157206,"10/13/2015 19:26","10/13/2015 19:33","SEA00242",407.316,"Seattle University / E Columbia St & 12th Ave","12th Ave & E Mercer St","FH-04","CH-15","Member","Male",1995
157226,"10/13/2015 20:55","10/13/2015 21:08","SEA00386",752.549,"Seattle University / E Columbia St & 12th Ave","Union St & 4th Ave","FH-04","CBD-04","Short-Term Pass Holder",,
157277,"10/14/2015 7:55","10/14/2015 8:00","SEA00112",348.16,"E Harrison St & Broadway Ave E","Seattle University / E Columbia St & 12th Ave","CH-02","FH-04","Member","Male",1987
157291,"10/14/2015 8:10","10/14/2015 8:15","SEA00171",302.755,"12th Ave & E Mercer St","Seattle University / E Columbia St & 12th Ave","CH-15","FH-04","Member","Female",1993
157308,"10/14/2015 8:24","10/14/2015 8:30","SEA00427",364.455,"15th Ave E & E Thomas St","Seattle University / E Columbia St & 12th Ave","CH-05","FH-04","Member","Female",1979
157315,"10/14/2015 8:37","10/14/2015 8:54","SEA00171",995.811,"Seattle University / E Columbia St & 12th Ave","6th Ave & Blanchard St","FH-04","BT-04","Member","Female",1988
157370,"10/14/2015 9:57","10/14/2015 10:02","SEA00350",294.566,"12th Ave & E Mercer St","Seattle University / E Columbia St & 12th Ave","CH-15","FH-04","Member","Male",1995
157376,"10/14/2015 10:21","10/14/2015 10:30","SEA00451",537.926,"Frye Art Museum / Terry Ave & Columbia St","Republican St & Westlake Ave N","FH-01","SLU-04","Member","Male",1982
157414,"10/14/2015 12:16","10/14/2015 12:37","SEA00400",1284.252,"Frye Art Museum / Terry Ave & Columbia St","E Blaine St & Fairview Ave E","FH-01","EL-03","Member","Male",1965
157437,"10/14/2015 13:28","10/14/2015 13:36","SEA00350",455.675,"Seattle University / E Columbia St & 12th Ave","12th Ave & E Mercer St","FH-04","CH-15","Member","Male",1995
157469,"10/14/2015 14:53","10/14/2015 14:58","SEA00350",301.812,"12th Ave & E Mercer St","Seattle University / E Columbia St & 12th Ave","CH-15","FH-04","Member","Male",1995
157476,"10/14/2015 15:19","10/14/2015 15:24","SEA00288",329.896,"Frye Art Museum / Terry Ave & Columbia St","Harvard Ave & E Pine St","FH-01","CH-09","Member","Male",1978
157581,"10/14/2015 18:43","10/14/2015 18:47","SEA00278",267.406,"Cal Anderson Park / 11th Ave & Pine St","Seattle University / E Columbia St & 12th Ave","CH-08","FH-04","Member","Male",1978
157602,"10/14/2015 20:05","10/14/2015 20:11","SEA00193",377.177,"Harvard Ave & E Pine St","Seattle University / E Columbia St & 12th Ave","CH-09","FH-04","Member","Male",1959
157604,"10/14/2015 20:14","10/14/2015 20:48","SEA00479",2027.113,"Frye Art Museum / Terry Ave & Columbia St","Frye Art Museum / Terry Ave & Columbia St","FH-01","FH-01","Member","Male",1956
157605,"10/14/2015 20:16","10/14/2015 20:24","SEA00210",504.843,"Seattle University / E Columbia St & 12th Ave","E Harrison St & Broadway Ave E","FH-04","CH-02","Member","Male",1983
157609,"10/14/2015 20:43","10/14/2015 20:56","SEA00041",798.2,"Frye Art Museum / Terry Ave & Columbia St","Summit Ave E & E Republican St","FH-01","CH-03","Member","Male",1982
157626,"10/14/2015 22:42","10/14/2015 22:50","SEA00427",475.243,"Seattle University / E Columbia St & 12th Ave","12th Ave & E Mercer St","FH-04","CH-15","Member","Male",1995
157684,"10/15/2015 8:21","10/15/2015 8:30","SEA00353",516.015,"15th Ave E & E Thomas St","Seattle University / E Columbia St & 12th Ave","CH-05","FH-04","Member","Female",1979
157688,"10/15/2015 8:27","10/15/2015 8:40","SEA00193",780.542,"Seattle University / E Columbia St & 12th Ave","Republican St & Westlake Ave N","FH-04","SLU-04","Member","Male",1987
157707,"10/15/2015 8:48","10/15/2015 8:56","SEA00112",482.027,"Seattle University / E Columbia St & 12th Ave","6th Ave S & S King St","FH-04","ID-04","Member","Male",1968
157709,"10/15/2015 8:50","10/15/2015 9:05","SEA00353",870.639,"Seattle University / E Columbia St & 12th Ave","6th Ave & Blanchard St","FH-04","BT-04","Member","Female",1988
157734,"10/15/2015 9:21","10/15/2015 9:33","SEA00058",716.674,"Seattle University / E Columbia St & 12th Ave","2nd Ave & Pine St","FH-04","CBD-13","Member","Male",1959
157766,"10/15/2015 9:58","10/15/2015 10:12","SEA00434",832.093,"E Harrison St & Broadway Ave E","Seattle University / E Columbia St & 12th Ave","CH-02","FH-04","Member","Female",1962
157771,"10/15/2015 10:05","10/15/2015 10:10","SEA00389",324.036,"12th Ave & E Mercer St","Seattle University / E Columbia St & 12th Ave","CH-15","FH-04","Member","Female",1993
157776,"10/15/2015 10:12","10/15/2015 10:22","SEA00072",626.559,"Frye Art Museum / Terry Ave & Columbia St","Republican St & Westlake Ave N","FH-01","SLU-04","Member","Male",1982
157777,"10/15/2015 10:13","10/15/2015 10:18","SEA00236",286.273,"12th Ave & E Mercer St","Seattle University / E Columbia St & 12th Ave","CH-15","FH-04","Member","Male",1995
157779,"10/15/2015 10:20","10/15/2015 10:33","SEA00434",742.06,"Seattle University / E Columbia St & 12th Ave","E Harrison St & Broadway Ave E","FH-04","CH-02","Member","Female",1982
157854,"10/15/2015 13:30","10/15/2015 13:38","SEA00389",464.918,"Seattle University / E Columbia St & 12th Ave","6th Ave S & S King St","FH-04","ID-04","Member","Male",1968
157875,"10/15/2015 14:24","10/15/2015 14:32","SEA00236",471.007,"Seattle University / E Columbia St & 12th Ave","12th Ave & E Mercer St","FH-04","CH-15","Member","Male",1995
157891,"10/15/2015 15:18","10/15/2015 15:26","SEA00055",427.863,"Bellevue Ave & E Pine St","Seattle University / E Columbia St & 12th Ave","CH-12","FH-04","Member","Male",1986
157892,"10/15/2015 15:19","10/15/2015 15:24","SEA00236",267.064,"12th Ave & E Mercer St","Seattle University / E Columbia St & 12th Ave","CH-15","FH-04","Member","Male",1995
157897,"10/15/2015 15:26","10/15/2015 15:45","SEA00418",1165.348,"6th Ave S & S King St","Frye Art Museum / Terry Ave & Columbia St","ID-04","FH-01","Member","Female",1962
157901,"10/15/2015 15:36","10/15/2015 15:46","SEA00349",600.811,"Frye Art Museum / Terry Ave & Columbia St","Dexter Ave & Denny Way","FH-01","SLU-18","Member","Female",1987
157904,"10/15/2015 15:48","10/15/2015 15:55","SEA00418",458.918,"Frye Art Museum / Terry Ave & Columbia St","Harvard Ave & E Pine St","FH-01","CH-09","Member","Female",1962
157945,"10/15/2015 17:13","10/15/2015 17:22","SEA00236",526.359,"Seattle University / E Columbia St & 12th Ave","King Street Station Plaza / 2nd Ave Extension S & S Jackson St","FH-04","PS-05","Member","Male",1986
157955,"10/15/2015 17:18","10/15/2015 17:28","SEA00012",572.035,"Seattle University / E Columbia St & 12th Ave","E Harrison St & Broadway Ave E","FH-04","CH-02","Member","Female",1962
157975,"10/15/2015 17:31","10/15/2015 17:47","SEA00170",967.744,"15th Ave E & E Thomas St","Seattle University / E Columbia St & 12th Ave","CH-05","FH-04","Member","Female",1952
157987,"10/15/2015 17:49","10/15/2015 18:02","SEA00402",797.28,"Frye Art Museum / Terry Ave & Columbia St","12th Ave & E Mercer St","FH-01","CH-15","Member","Male",1966
158016,"10/15/2015 18:40","10/15/2015 18:46","SEA00404",347.702,"Harvard Ave & E Pine St","Seattle University / E Columbia St & 12th Ave","CH-09","FH-04","Member","Male",1987
